,Crop2014,Acres,FID,County,PPIC_Regio,Crop_PPIC,Price,Rotations,AdjustedPr,FieldCropP,WaterConsu,SavedWater,SavedWat_1,TNC,Krat,Kitfox,Corridors,CPAD,TNC_Total,Krat_Total,Kitfox_Tot,Corridors_,CPAD_Total,geometry,outcome
1814,Wheat,74.11191778,14283,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,68231.93,1.86,137.85,6.533082468021781,54.5,100.0,100.0,86.5,100.0,40.3909951901,74.11191778,74.11191778,64.1068088797,74.11191778,"POLYGON Z ((-13273296.92316538 4198309.79456081 0, -13273319.56205331 4198297.473363118 0, -13274199.81852937 4198308.361478287 0, -13274207.37082975 4198309.132221081 0, -13274207.76492326 4198333.499907148 0, -13274210.41371981 4198344.852730355 0, -13274218.36008662 4198349.71817293 0, -13274229.61754585 4198353.772630079 0, -13274241.53725677 4198354.58364627 0, -13274253.07479614 4198356.676722281 0, -13274257.51531878 4198367.358154841 0, -13274258.09221031 4198777.078949925 0, -13274257.90409859 4198778.346292311 0, -13274159.42427633 4198778.700927909 0, -13273348.89020584 4198768.969550546 0, -13273299.88741926 4198765.725788135 0, -13273296.0532976 4198759.465251746 0, -13273294.0109841 4198592.636869559 0, -13273296.57632922 4198331.87809962 0, -13273296.92316538 4198309.79456081 0))",74.58884707800364
1815,Wheat,152.03994618,2232,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,139977.21,1.86,282.79,13.402179115936741,100.0,100.0,100.0,0.0,100.0,152.03994618,152.03994618,152.03994618,0.0,152.03994618,"POLYGON Z ((-13290908.3754135 4224104.030005637 0, -13290907.97812334 4224090.374781985 0, -13290907.18352886 4224081.10872355 0, -13290905.19680282 4224075.744108434 0, -13290899.63436213 4224072.330382623 0, -13290894.04601456 4224072.037224291 0, -13290857.91580554 4224071.354981393 0, -13290856.32646458 4224064.039665935 0, -13290859.10767274 4223548.080478828 0, -13290860.07681597 4223460.166476606 0, -13290863.38752113 4223159.839273284 0, -13290867.84877665 4223156.006580333 0, -13290872.35020106 4223152.89894122 0, -13290874.20582391 4223151.61783311 0, -13290878.57644572 4223146.253652149 0, -13290996.00110006 4223145.770867938 0, -13291115.77680773 4223145.278411693 0, -13291116.04165871 4223145.278380371 0, -13291117.76340494 4223151.617811914 0, -13291118.16071027 4223247.196627032 0, -13291228.21853179 4223247.684370548 0, -13291231.79449601 4223246.221389679 0, -13291230.84732319 4223235.88039903 0, -13291229.41041533 4223223.301860949 0, -13291231.3971035 4223146.741336605 0, -13291233.78096256 4223142.840143695 0, -13291341.94890287 4223141.755581957 0, -13291412.30265915 4223139.882093667 0, -13291764.60121657 4223137.476104927 0, -13291836.3156117 4223137.096728212 0, -13291838.10563401 4223149.17947998 0, -13291835.72171669 4223547.105117302 0, -13291833.33773396 4223795.815848869 0, -13291833.33778255 4224102.566985091 0, -13291832.10471882 4224107.078227388 0, -13291823.80207361 4224108.419273374 0, -13291725.26655961 4224109.394570607 0, -13291509.52151016 4224107.443743688 0, -13291296.95491919 4224107.443897914 0, -13291027.57163941 4224105.980813851 0, -13290908.61166232 4224105.131843325 0, -13290908.3754135 4224104.030005637 0))",68.90036318598946
1816,Wheat,149.77197939,11996,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,137889.18,1.86,278.58,13.202655886409195,100.0,100.0,100.0,0.0,100.0,149.77197939,149.77197939,149.77197939,0.0,149.77197939,"POLYGON Z ((-13293931.73349528 4228160.780124161 0, -13294896.14854055 4228163.094339376 0, -13294909.41359438 4229099.525792699 0, -13293934.48934502 4229113.417822515 0, -13293931.73349528 4228160.780124161 0))",68.86710931440153
1817,Wheat,81.70522603,11697,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,75222.8,1.86,151.97,7.202267266342184,100.0,100.0,100.0,4.0,100.0,81.70522603,81.70522603,81.70522603,3.2682090412,81.70522603,"POLYGON Z ((-13272239.11891594 4199266.171427586 0, -13273156.11700062 4199269.630078375 0, -13273171.17405951 4199283.361885141 0, -13273171.29233297 4199307.18740331 0, -13273174.60773923 4199313.052457062 0, -13273190.50063722 4199324.730550717 0, -13273218.04813296 4199326.028144327 0, -13273223.34574267 4199344.194259543 0, -13273213.81017165 4199738.666265959 0, -13273200.03621368 4199754.237756669 0, -13273173.51170399 4199754.237684656 0, -13273173.53402955 4199758.736282973 0, -13272292.54747282 4199796.174036509 0, -13272264.37285124 4199793.036991513 0, -13272250.70499686 4199784.08329868 0, -13272238.52237891 4199773.141690924 0, -13272234.94087561 4199276.404958981 0, -13272239.11891594 4199266.171427586 0))",68.53371121105702
1818,Wheat,112.15719045,17198,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,103258.72,1.86,208.61,9.886589290199666,100.0,100.0,100.0,0.0,100.0,112.15719045,112.15719045,112.15719045,0.0,112.15719045,"POLYGON Z ((-13288353.43288308 4225068.074804218 0, -13288303.76781635 4225063.197494262 0, -13288298.10597086 4225064.127866977 0, -13288269.99558181 4225061.571702116 0, -13288023.74501393 4225063.65170706 0, -13288021.00796285 4225061.57174667 0, -13288017.03476761 4225047.752729282 0, -13288017.69697958 4224627.500666931 0, -13288019.68358664 4224263.349524212 0, -13288020.79509429 4224138.518656276 0, -13288464.02048285 4224143.052197414 0, -13288723.60325531 4224142.239509676 0, -13288733.92900588 4224142.239493543 0, -13288733.96218021 4224144.677932708 0, -13288740.15817202 4224144.677921714 0, -13288749.42909065 4224150.36756318 0, -13288752.74000705 4224160.934119441 0, -13288746.78013666 4224568.975640741 0, -13288744.3806993 4224909.657843332 0, -13288743.1325458 4225086.870558754 0, -13288737.50940085 4225094.087127308 0, -13288727.57645414 4225098.964373346 0, -13288372.63671046 4225099.77733421 0, -13288368.66345697 4225091.648500061 0, -13288364.02806635 4225074.577938398 0, -13288353.43288308 4225068.074804218 0))",68.31443154836661
1819,Wheat,110.64169748,364,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,101863.47,1.86,205.79,9.75294190129998,100.0,100.0,100.0,0.0,100.0,110.64169748,110.64169748,110.64169748,0.0,110.64169748,"POLYGON Z ((-13288763.33529898 4224301.552282429 0, -13288759.73305814 4224147.354509708 0, -13288767.97063412 4224140.613812061 0, -13288818.29793814 4224143.865088223 0, -13289312.29989431 4224147.116321047 0, -13289354.99722801 4224147.815033426 0, -13289355.00227369 4224148.189429624 0, -13289359.31612615 4224147.929075409 0, -13289365.27595319 4224152.80605065 0, -13289366.60027939 4224173.126443001 0, -13289378.88931575 4224188.790718922 0, -13289387.21479462 4224188.675712213 0, -13289388.4529285 4224190.195548593 0, -13289437.45581884 4224196.698192031 0, -13289463.94385301 4224200.762270476 0, -13289472.81103528 4224200.359170176 0, -13289472.84248972 4224209.856533525 0, -13289473.87681341 4224212.141721538 0, -13289473.160258 4224305.712217543 0, -13289468.57934641 4224903.873584855 0, -13289469.13164612 4225100.496319816 0, -13289467.49906115 4225104.18799343 0, -13289086.47261612 4225107.752806911 0, -13288809.68925714 4225104.654658442 0, -13288764.71827058 4225103.842836089 0, -13288760.686323 4225085.145356959 0, -13288761.3485859 4224620.997956245 0, -13288763.33529898 4224301.552282429 0))",68.29215698355
1820,Wheat,93.50907791,3583,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,86090.14,1.86,173.93,8.243010762880148,100.0,100.0,100.0,0.0,100.0,93.50907791,93.50907791,93.50907791,0.0,93.50907791,"POLYGON Z ((-13293212.0854387 4262552.190073131 0, -13293207.62560464 4262549.901214087 0, -13293205.68991095 4262549.928619385 0, -13293205.67394885 4262548.800101455 0, -13293204.13894002 4262548.274785178 0, -13293202.5496351 4262545.664730061 0, -13293201.25026657 4262320.934803053 0, -13293201.04017626 4262320.724536875 0, -13293198.57638943 4262318.258845066 0, -13293178.18065112 4262318.258834752 0, -13293068.78506729 4262318.585114657 0, -13292788.80650128 4262319.237644986 0, -13292722.00755941 4262318.703475218 0, -13292713.05069262 4262315.322593145 0, -13292712.33651607 4262313.766258772 0, -13292717.02396471 4261994.939631347 0, -13292716.75905205 4261893.476156375 0, -13292718.87807087 4261876.511339324 0, -13292722.05665575 4261868.681422031 0, -13292726.02984404 4261864.766442614 0, -13292731.06263512 4261863.787681133 0, -13292733.97625661 4261865.74508463 0, -13292737.68449418 4261867.050074401 0, -13292780.86008855 4261866.397770688 0, -13292800.72610462 4261861.17771042 0, -13292804.96417731 4261855.957774842 0, -13292812.11592757 4261846.822907641 0, -13292821.50062281 4261840.338657349 0, -13293222.28343641 4261836.269157089 0, -13293496.03710627 4261837.035522738 0, -13293685.69150457 4261837.688043781 0, -13293687.61603093 4261837.591860075 0, -13293687.0158201 4261842.58169582 0, -13293686.22123014 4261865.745159735 0, -13293685.69151869 4262049.097463846 0, -13293686.75110487 4262205.373392217 0, -13293685.4264846 4262440.933445183 0, -13293684.86258016 4262468.48961771 0, -13293673.77187579 4262475.191261607 0, -13293666.88490109 4262479.759025691 0, -13293660.79279719 4262484.979190766 0, -13293656.81957619 4262490.851990209 0, -13293654.96531261 4262517.605701505 0, -13293655.2488323 4262536.284331762 0, -13293656.28982065 4262546.969717564 0, -13293656.28967201 4262550.558760122 0, -13293595.36727469 4262552.842579043 0, -13293314.59404823 4262552.842530821 0, -13293212.0854387 4262552.190073131 0))",68.04050179381336
1821,Wheat,91.56938327,11092,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,84304.34,1.86,170.32,8.071923148012113,100.0,100.0,100.0,0.0,100.0,91.56938327,91.56938327,91.56938327,0.0,91.56938327,"POLYGON Z ((-13299272.08590156 4230060.627782957 0, -13299256.19310477 4230058.675962538 0, -13299254.76310929 4230059.094186048 0, -13299249.0412773 4230061.603684025 0, -13299244.27361728 4230060.627812653 0, -13299242.52574472 4229370.232308741 0, -13299241.96693362 4229149.498460586 0, -13299244.5384298 4229149.460707554 0, -13299244.53843896 4229137.787281858 0, -13299518.95451054 4229137.787349525 0, -13299518.81317215 4229145.427631786 0, -13299517.89495225 4229195.035560525 0, -13299522.15075676 4229195.067209391 0, -13299666.26680627 4229196.139869994 0, -13299842.8376585 4229197.454036726 0, -13299846.56921982 4229476.412728977 0, -13299848.20083728 4230078.194099433 0, -13299835.48648206 4230078.194120589 0, -13299821.18304188 4230092.832688456 0, -13299818.12163749 4230098.38262737 0, -13299808.46882378 4230101.615878877 0, -13299290.89255577 4230101.615875972 0, -13299289.56815994 4230093.808583307 0, -13299287.978852 4230078.19416948 0, -13299280.032383 4230066.483248836 0, -13299272.08590156 4230060.627782957 0))",68.01198719133536
1822,Wheat,87.8314319,13746,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,80862.95,1.86,163.37,7.74254394487282,100.0,100.0,100.0,0.0,100.0,87.8314319,87.8314319,87.8314319,0.0,87.8314319,"POLYGON Z ((-13295676.92601843 4263876.290064534 0, -13295678.49870398 4263874.813865479 0, -13295685.65054021 4263871.877028485 0, -13295726.44222212 4263875.466468071 0, -13295743.92418866 4263875.140038189 0, -13295750.81111978 4263872.203310966 0, -13295751.60575422 4263829.783643982 0, -13295753.19505076 4263821.625904115 0, -13295756.81189802 4263818.108200874 0, -13295758.47050222 4263818.140522446 0, -13295760.08186676 4263817.057600177 0, -13295811.79581073 4263819.176158742 0, -13295921.12924643 4263821.299553671 0, -13296095.68536895 4263827.825724346 0, -13296159.25675028 4263829.783525089 0, -13296202.96193387 4263829.783559126 0, -13296272.62549898 4263829.131042303 0, -13296567.96711361 4263828.1520097 0, -13296660.14544477 4263828.478374404 0, -13296662.36040569 4263831.49404295 0, -13296659.63440727 4264369.74039593 0, -13296658.60663738 4264369.755240873 0, -13296658.02645556 4264374.401035971 0, -13296657.49669616 4264376.35896522 0, -13296653.52356688 4264378.643135648 0, -13296466.5178729 4264377.664207772 0, -13296186.539419 4264379.295865502 0, -13295842.11472284 4264379.88681178 0, -13295675.6141596 4264382.856445177 0, -13295677.70420638 4264145.978186651 0, -13295676.92601843 4263876.290064534 0))",67.95709065747882
1823,Wheat,80.8050287,17914,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,74394.02,1.86,150.3,7.123121472206556,100.0,100.0,100.0,0.0,100.0,80.8050287,80.8050287,80.8050287,0.0,80.8050287,"POLYGON Z ((-13305085.52564516 4268769.798620988 0, -13305085.50174564 4268766.540858208 0, -13305071.56769678 4268766.677634181 0, -13305067.32956038 4268762.760320567 0, -13305073.6867798 4268450.675657121 0, -13305079.07643989 4267888.855516864 0, -13305078.39604698 4267795.929458914 0, -13305083.22244502 4267789.320953229 0, -13305458.29311625 4267787.362329742 0, -13305492.19770601 4267801.72495515 0, -13305507.03108189 4267807.600709812 0, -13305510.20965266 4267834.36753729 0, -13305512.3287487 4267837.631713757 0, -13305571.66194504 4267838.937516599 0, -13305579.94686584 4267842.908048405 0, -13305579.94650901 4267843.473623806 0, -13305587.55473941 4267844.81305003 0, -13305589.6737767 4268051.115991581 0, -13305588.0844554 4268395.833304104 0, -13305588.08449007 4268743.173130246 0, -13305587.02493187 4268758.842713356 0, -13305584.21184905 4268762.04205164 0, -13305579.42784044 4268762.278425481 0, -13305085.54056104 4268769.798325897 0, -13305085.52564516 4268769.798620988 0))",67.8538535787011
1824,Wheat,79.44467011,2041,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,73141.59,1.86,147.77,7.003217963725635,100.0,100.0,100.0,0.0,100.0,79.44467011,79.44467011,79.44467011,0.0,79.44467011,"POLYGON Z ((-13294194.160667 4263814.395229414 0, -13294666.89029604 4263812.458828621 0, -13294678.66923256 4263814.782171872 0, -13294680.07236675 4263817.220437925 0, -13294682.75146801 4263821.875851434 0, -13294683.66018027 4263832.318828295 0, -13294679.20771821 4264787.458504342 0, -13294670.36958436 4264798.798999806 0, -13294659.08425027 4264800.97793339 0, -13294658.70245874 4264801.051797859 0, -13294208.01145084 4264800.479142779 0, -13294196.29586977 4264800.770151118 0, -13294187.05487712 4264795.766354452 0, -13294186.64166381 4264794.438656194 0, -13294185.64047346 4264791.222320829 0, -13294185.60866027 4264684.437269722 0, -13294185.60859847 4264684.427146016 0, -13294185.49726911 4264309.121544681 0, -13294187.33960544 4263828.300740769 0, -13294189.00256339 4263816.485604928 0, -13294194.160667 4263814.395229414 0))",67.83386966062095
1825,Wheat,78.10161236,13685,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,71905.09,1.86,145.27,6.884736235977687,100.0,100.0,100.0,0.0,100.0,78.10161236,78.10161236,78.10161236,0.0,78.10161236,"POLYGON Z ((-13287937.30791838 4221150.784400196 0, -13287939.28740386 4220562.969448526 0, -13287944.14843754 4220181.972935547 0, -13287952.33301497 4220170.256736809 0, -13287955.77628664 4220170.209530999 0, -13287959.81565846 4220164.014229577 0, -13288176.05942129 4220167.194543856 0, -13288346.54098843 4220169.701918514 0, -13288390.24630916 4220172.952053917 0, -13288399.51705621 4220172.952023669 0, -13288410.11230039 4220172.952050083 0, -13288420.04539616 4220170.51433596 0, -13288430.06428434 4220172.973117817 0, -13288430.6405286 4220194.889999058 0, -13288429.97832906 4220335.457513333 0, -13288423.35635171 4220783.172843033 0, -13288418.43924948 4221142.177762764 0, -13288400.17933448 4221149.64674677 0, -13288395.962306 4221150.940416557 0, -13288395.54558937 4221150.903948383 0, -13288325.51260079 4221150.483275915 0, -13288319.66412262 4221150.505759069 0, -13287937.30791838 4221150.784400196 0))",67.81412270599628
1826,Wheat,78.02765602,4050,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,71837.0,1.86,145.13,6.878101259223801,100.0,100.0,100.0,0.0,100.0,78.02765602,78.02765602,78.02765602,0.0,78.02765602,"POLYGON Z ((-13304654.00012483 4251843.176656574 0, -13304651.35134102 4251839.102323029 0, -13304653.63494752 4251395.818455485 0, -13304653.8244439 4251359.021476234 0, -13304659.29772418 4251357.524868229 0, -13304722.86896985 4251356.710144995 0, -13305357.91980811 4251350.191480955 0, -13305635.07158144 4251350.191316287 0, -13305633.39530799 4251372.19188376 0, -13305633.39543294 4251391.747954982 0, -13305630.33432423 4251830.184384222 0, -13305628.26355624 4251836.555179533 0, -13305627.4355747 4251839.102217658 0, -13305624.12458582 4251839.917172868 0, -13304938.08433218 4251843.176582469 0, -13304827.98393395 4251842.52675992 0, -13304664.59539175 4251844.806404064 0, -13304654.00012483 4251843.176656574 0))",67.8130168765373
1827,Wheat,78.01761649,1031,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,71827.76,1.86,145.11,6.877153405401819,100.0,100.0,100.0,0.0,100.0,78.01761649,78.01761649,78.01761649,0.0,78.01761649,"POLYGON Z ((-13294713.717826 4265801.730988411 0, -13294694.41012158 4265800.1748398 0, -13294675.31027087 4265800.507232011 0, -13294677.95893937 4265515.350099376 0, -13294679.28337426 4265242.846312612 0, -13294681.60120411 4264957.703729989 0, -13294682.59436198 4264815.747051184 0, -13294684.58106373 4264810.036226261 0, -13294689.70212275 4264810.377172218 0, -13294689.70415864 4264810.16175279 0, -13295150.2777467 4264808.875435193 0, -13295155.2680876 4264811.567464709 0, -13295163.69788493 4264824.210974555 0, -13295164.63051178 4264830.745700985 0, -13295162.37865326 4265801.021119906 0, -13295085.81589791 4265803.260501578 0, -13294886.22708046 4265799.530095334 0, -13294713.717826 4265801.730988411 0))",67.81285890090031
1828,Wheat,77.8728617,16817,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,71694.49,1.86,144.84,6.86435737880504,100.0,100.0,100.0,0.0,100.0,77.8728617,77.8728617,77.8728617,0.0,77.8728617,"POLYGON Z ((-13292725.98531682 4263812.44578134 0, -13292724.87693062 4263811.482046895 0, -13292723.96364189 4263811.480307955 0, -13292714.17787548 4263800.489069693 0, -13292714.17876187 4263799.88962202 0, -13292712.4234026 4263795.478087578 0, -13292710.72812638 4263783.469954462 0, -13292710.94010409 4263700.4585377 0, -13292712.21151078 4263513.815716801 0, -13292713.90678504 4263360.587990898 0, -13292714.92981802 4263359.852853705 0, -13292714.93122743 4263359.069875259 0, -13292717.29712547 4263357.71664054 0, -13292723.01867113 4263353.801304999 0, -13292739.75897902 4263340.488524847 0, -13292745.69224764 4263331.613412731 0, -13292751.41381944 4263323.260374785 0, -13292755.76363811 4263321.275745599 0, -13292778.48455345 4263320.382510879 0, -13293084.02402337 4263320.382554018 0, -13293405.45642197 4263320.382597839 0, -13293683.9781286 4263318.914245825 0, -13293690.45796595 4263319.528264894 0, -13293692.05701018 4263383.298068356 0, -13293690.99742363 4263596.825703202 0, -13293691.59779279 4263772.071543591 0, -13293690.78561069 4263774.072424995 0, -13293686.12358837 4263776.944039843 0, -13293680.82613498 4263776.160849938 0, -13293677.85945597 4263765.458060362 0, -13293670.01903424 4263760.237193173 0, -13293662.60225847 4263758.670930962 0, -13293643.74288363 4263757.365715723 0, -13293636.96186468 4263757.626875333 0, -13293624.24753797 4263763.369710725 0, -13293622.12855697 4263769.112582631 0, -13293621.06906631 4263780.076554644 0, -13293621.06910129 4263790.257117936 0, -13293621.70473385 4263808.269174017 0, -13293619.58569769 4263811.140714802 0, -13293615.3476717 4263811.923861994 0, -13293527.53172478 4263813.031888949 0, -13293323.34923609 4263812.637671093 0, -13293194.08187135 4263814.012116683 0, -13292989.80615422 4263815.578339205 0, -13292736.79243609 4263817.144667611 0, -13292725.98531682 4263812.44578134 0))",67.81072622980085
1829,Wheat,77.70336078,1739,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,71538.44,1.86,144.53,6.849665644564294,100.0,100.0,100.0,0.0,100.0,77.70336078,77.70336078,77.70336078,0.0,77.70336078,"POLYGON Z ((-13294675.98822802 4267286.022552557 0, -13295635.0930397 4267284.744766533 0, -13295637.40794173 4267285.715787639 0, -13295643.3980472 4267294.422430257 0, -13295640.38980354 4267316.664863203 0, -13295638.40318282 4267329.313308373 0, -13295638.40326597 4267355.426164056 0, -13295637.45778275 4267389.984461231 0, -13295635.43377222 4267416.958317995 0, -13295637.40979836 4267611.144710779 0, -13295626.28488893 4267626.160035265 0, -13295612.12720796 4267640.345134445 0, -13295610.59069406 4267642.671369299 0, -13295607.94196251 4267653.688048151 0, -13295607.27972418 4267695.306607405 0, -13295610.25965865 4267765.895463321 0, -13295609.92852093 4267769.56776202 0, -13295604.6308686 4267771.199846574 0, -13295596.18524983 4267774.984597526 0, -13295596.17749412 4267775.460845985 0, -13295585.74672089 4267780.88381754 0, -13294665.82854467 4267780.883751784 0, -13294665.82809498 4267780.446723269 0, -13294662.31886504 4267780.176433542 0, -13294661.65673514 4267606.357391984 0, -13294663.31221478 4267298.712247768 0, -13294665.30542566 4267292.325886958 0, -13294665.30372819 4267290.724792993 0, -13294666.29760404 4267290.287372591 0, -13294666.95429196 4267286.472006558 0, -13294674.9586412 4267286.475687204 0, -13294675.98822802 4267286.022552557 0))",67.80827760742739
1830,Wheat,77.62368535,12561,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,71465.08,1.86,144.38,6.842556740899417,100.0,100.0,100.0,0.0,100.0,77.62368535,77.62368535,77.62368535,0.0,77.62368535,"POLYGON Z ((-13307091.96132581 4269257.340352689 0, -13307293.00553707 4269256.687400527 0, -13307536.0238135 4269258.304659242 0, -13307541.47762023 4269266.859874351 0, -13307538.77814317 4269743.187535129 0, -13307537.22529983 4269745.420619379 0, -13307321.6127367 4269746.400020913 0, -13307024.68190096 4269745.094190883 0, -13306801.9174522 4269746.073563582 0, -13306573.85539812 4269748.358929784 0, -13306555.62329128 4269748.358860302 0, -13306556.10832888 4269691.551118244 0, -13306558.22733071 4269595.23979779 0, -13306557.9625088 4269527.985533793 0, -13306558.75729342 4269513.2941489 0, -13306558.75723442 4269434.287269285 0, -13306559.81678194 4269345.813461057 0, -13306560.34652899 4269341.569361154 0, -13306569.88213272 4269341.242999147 0, -13306571.73628283 4269339.93703544 0, -13306575.17983596 4269321.001836518 0, -13306575.17977989 4269266.547064988 0, -13306576.0457362 4269266.54316916 0, -13306576.23935011 4269259.62556788 0, -13306868.66723721 4269257.66686338 0, -13307091.96132581 4269257.340352689 0))",67.80709279014991
1831,Wheat,77.17408503,17949,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,71051.15,1.86,143.54,6.802746880376108,100.0,100.0,100.0,0.0,100.0,77.17408503,77.17408503,77.17408503,0.0,77.17408503,"POLYGON Z ((-13294178.56572833 4265814.602028792 0, -13294182.20771499 4265812.562306837 0, -13294452.71690412 4265814.194124797 0, -13294658.99240292 4265814.194086746 0, -13294660.75912343 4265817.360099948 0, -13294660.84131417 4265817.360226427 0, -13294666.99285461 4265823.992179517 0, -13294662.63463979 4266234.868231187 0, -13294662.63458866 4266446.54433087 0, -13294658.33031452 4266789.252499024 0, -13294654.35706889 4266791.292533316 0, -13294208.96087011 4266791.678923613 0, -13294178.23451 4266792.924398431 0, -13294175.58572903 4266790.068395561 0, -13294175.25463697 4266621.568950096 0, -13294177.57247068 4266274.78623569 0, -13294177.24124744 4265998.59186956 0, -13294178.54381684 4265829.28205566 0, -13294177.90350758 4265828.88046636 0, -13294178.56572833 4265814.602028792 0))",67.80045781339602
1832,Wheat,77.08670105,17314,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70970.7,1.86,143.38,6.795164049800238,100.0,100.0,100.0,0.0,100.0,77.08670105,77.08670105,77.08670105,0.0,77.08670105,"POLYGON Z ((-13300872.6820817 4234606.533758514 0, -13300882.74749154 4234601.977680751 0, -13301159.81237903 4234603.930366781 0, -13301490.51395774 4234607.627790867 0, -13301569.22082286 4234606.655677414 0, -13301832.07886479 4234608.486496028 0, -13301832.81024999 4234608.649879135 0, -13301836.99504085 4234613.436636183 0, -13301839.49536481 4234616.296911576 0, -13301840.5550086 4234628.01265641 0, -13301841.61447047 4235053.691818043 0, -13301840.55495501 4235084.934971 0, -13301837.37650555 4235086.887650516 0, -13301836.81802879 4235086.918763566 0, -13301836.81666246 4235090.785693847 0, -13300865.96441356 4235084.222146374 0, -13300864.9795264 4235083.585313722 0, -13300861.02724658 4235081.029539552 0, -13300862.57315031 4234884.25007327 0, -13300860.42563985 4234706.347371053 0, -13300861.02733745 4234629.965263252 0, -13300861.83989081 4234616.31965178 0, -13300862.65772021 4234615.381892899 0, -13300865.26537826 4234612.39165207 0, -13300872.6820817 4234606.533758514 0))",67.79919400830005
1833,Wheat,76.96222501,4325,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70856.1,1.86,143.15,6.784263730847428,100.0,100.0,100.0,0.0,100.0,76.96222501,76.96222501,76.96222501,0.0,76.96222501,"POLYGON Z ((-13294676.41383339 4266795.828099255 0, -13294671.84388397 4266794.346031658 0, -13294670.1230672 4266795.420013241 0, -13294666.48084028 4266785.220211553 0, -13294664.82539277 4266778.692430708 0, -13294667.47413901 4266612.640863506 0, -13294668.13636027 4266376.419538504 0, -13294669.79180571 4266196.503160357 0, -13294672.10950031 4265911.743623478 0, -13294674.55596063 4265847.345243196 0, -13294674.50051972 4265815.557075977 0, -13294674.59897712 4265815.557053723 0, -13294674.42720762 4265813.017896876 0, -13294679.06277196 4265810.162087294 0, -13294919.44164617 4265811.793991049 0, -13295143.59672778 4265812.201878453 0, -13295152.19748019 4265815.608206837 0, -13295152.95617954 4265815.608313255 0, -13295155.05748157 4265822.857835507 0, -13295156.77097773 4266164.05812046 0, -13295157.50297216 4266741.565015483 0, -13295156.37301456 4266753.260186911 0, -13295155.84736134 4266766.860549397 0, -13295150.54983951 4266767.676568436 0, -13294990.29723591 4266764.412635156 0, -13294974.40436674 4266766.45246263 0, -13294962.545557 4266769.144422829 0, -13294956.85607965 4266779.508243003 0, -13294951.88941984 4266788.07611268 0, -13294942.94977174 4266792.564073929 0, -13294925.40147942 4266796.236001771 0, -13294886.99382692 4266797.051923264 0, -13294676.41383339 4266795.828099255 0))",67.79737728847458
1834,Wheat,76.86785214,2913,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70769.22,1.86,142.97,6.775733046449576,100.0,100.0,100.0,0.0,100.0,76.86785214,76.86785214,76.86785214,0.0,76.86785214,"POLYGON Z ((-13294251.27706455 4267290.054281691 0, -13294650.50971132 4267290.388881053 0, -13294648.82821951 4267374.953430436 0, -13294646.86755215 4267395.248312721 0, -13294644.54983176 4267423.40136135 0, -13294647.44310127 4267763.710204424 0, -13294646.45502435 4267765.469125029 0, -13294631.71429418 4267774.119378223 0, -13294130.14909483 4267778.481740525 0, -13293872.42353075 4267778.789156786 0, -13293678.73489484 4267777.205935464 0, -13293674.7566046 4267775.524915089 0, -13293672.6781815 4267770.036429104 0, -13293673.17686473 4267712.049705048 0, -13293671.11447267 4267584.97691694 0, -13293672.43885612 4267407.488701032 0, -13293673.76331569 4267313.237627459 0, -13293676.72402932 4267299.485173379 0, -13293676.77731709 4267293.290093181 0, -13293677.54345482 4267292.836920133 0, -13293873.41685765 4267292.837006409 0, -13294251.27706455 4267290.054281691 0))",67.7959555077416
