FID_Kern_fields,TNC,Kitfox,Krat,Corridors,CPAD
12166,0,100,100,100,100
12167,0,100,100,100,0
12170,0,100,100,29,0
12173,0,100,100,0,100
12175,0,100,100,100,0
12177,0,100,100,0,0
12178,0,100,100,0,99.5
12182,0,100,100,0,0
12189,0,100,100,0,100
12190,0,100,100,0,0
12195,0,100,100,29.5,0
12198,0,100,100,0,0
12200,0,100,100,0,100
12203,0,100,100,62.5,0
12214,0,100,0,0,100
12215,0,100,100,100,100
12216,0,100,0,0,100
12225,0,100,100,100,100
12251,0,100,100,0,100
12252,0,100,100,0,0
12259,0,100,100,0,100
12260,0,100,100,100,53.8
12261,0,100,100,0,0
12270,0,100,100,0,100
12271,0,100,100,0,100
12274,0,100,0,0,0
12275,0,100,100,0,100
12276,0,100,0,0,100
12289,0,100,100,0,0
12291,0,100,100,0,100
12295,0,100,100,0,100
12298,42.33333333,100,100,0,100
12303,12.33333333,100,100,0,100
12306,100,100,100,0,100
12307,0,100,100,0,8
12308,0,100,100,0,15
12310,0,100,100,0,100
12315,0,100,100,0,100
12319,0,100,100,0,100
12327,0,100,100,10,100
12329,0,100,100,0,100
12332,0,100,100,0,0
12333,0,100,100,0,100
12340,0,100,0,0,83
12351,0,100,100,0,0
12354,0,100,100,39.5,100
12362,0,100,0,0,0
12366,0,100,100,0,100
12370,100,100,100,0,98.5
12371,0,100,100,0,61.75
12372,0,100,100,91.33333333,0
12375,0,100,100,9.666666667,100
12385,0,100,0,0,100
12396,0,100,100,0,100
12404,0,100,64.66666667,0,31
12407,0,100,0,0,100
12417,0,100,100,0,100
12418,0,100,100,0,100
12419,0,100,100,0,100
12420,0,100,0,0,100
12421,0,100,100,0,100
12430,0,100,0,0,100
12433,0,100,100,0,100
12435,100,100,100,0,100
12437,0,100,100,0,100
12438,0,100,0,0,100
12439,100,100,100,0,100
12444,0,100,0,0,100
12445,56,100,100,0,100
12451,9.666666667,100,100,0,100
12455,0,100,100,0,71.75
12462,0,100,100,97.5,100
12466,0,100,100,0,0
12467,0,100,100,0,100
12468,0,100,0,0,0
12473,0,100,0,0,100
12479,0,100,0,0,100
12481,0,100,100,0,100
12495,0,100,100,44.5,100
12499,0,100,100,100,0
12501,0,100,100,82.5,100
12506,0,100,0,0,100
12508,0,100,100,0,100
12512,0,100,100,0,0
12517,0,100,0,0,24
12519,0,100,0,0,100
12526,0,100,100,100,0
12530,0,100,0,0,0
12543,0,100,100,100,100
12548,0,100,100,0,100
12559,100,100,100,0,100
12562,0,100,100,100,77
12570,0,100,100,0,0
12572,0,100,0,0,100
12583,0,100,100,0,100
12588,0,100,87,0,100
12592,0,100,100,31,0
12594,0,100,100,0,0
12610,0,100,0,100,100
12614,0,100,0,0,27.5
12615,0,100,100,0,66.75
12619,0,100,0,0,100
12621,0,100,100,0,100
12623,0,100,100,0,99
12626,0,100,100,22.5,100
12628,0,100,20,0,100
12633,0,100,100,0,100
12634,0,100,100,0,100
12636,30,100,0,0,32.66666667
12637,100,100,100,0,100
12639,0,100,0,0,100
12643,0,100,0,0,100
12648,0,100,0,0,23
12656,0,100,0,0,100
12659,0,100,100,0,0
12675,0,100,100,1,100
12678,0,100,100,0,0
12683,0,100,0,0,100
12684,0,100,100,0,71.5
12687,0,100,100,0,78
12690,100,100,100,10,100
12694,0,100,0,0,100
12697,0,100,0,0,0
12701,0,100,100,0,0
12711,0,100,100,0,100
12722,0,100,85.5,0,100
12723,0,100,97.5,0,100
12724,0,100,100,0,91.33333333
12729,0,100,100,0,0
12732,0,100,100,100,100
12737,0,100,100,0,0
12738,0,100,0,0,100
12741,0,100,100,100,100
12742,0,100,100,100,100
12745,0,100,100,0,100
12766,0,100,100,0,100
12780,0,100,100,0,0
12785,0,100,100,0,0
12787,0,100,100,100,74.5
12790,0,100,100,0,0
12792,0,100,100,0,0
12794,0,100,100,0,0
12806,0,100,0,0,100
12807,0,100,100,0,100
12811,0,100,100,0,0
12812,0,100,100,0,0
12814,0,100,100,0,100
12815,68.5,100,100,0,100
12817,0,100,100,0,100
12819,0,100,100,100,100
12823,0,100,0,0,100
12830,0,100,0,0,100
12831,0,100,100,0,0
12835,0,100,0,0,100
12843,0,100,97.5,0,100
12847,0,100,0,0,32.5
12850,0,100,0,0,100
12851,0,100,100,0,100
12852,0,100,100,0,100
12857,0,100,100,0,100
12859,0,100,0,0,100
12862,0,100,0,0,100
12864,0,100,100,0,100
12865,0,100,100,0,100
12883,0,100,100,0,0
12888,0,100,0,0,100
12899,0,100,100,0,100
12903,0,100,100,0,12.66666667
12904,0,100,0,0,0
12905,0,100,100,0,100
12913,0,100,51.33333333,0,66
12923,55,100,100,0,100
12927,0,100,100,0,100
12952,0,100,0,0,100
12957,68,100,100,0,100
12962,0,100,100,0,35.66666667
12968,0,100,0,0,100
12973,0,100,100,0,36
12974,0,100,100,63.33333333,0
12976,0,100,100,0,100
12983,0,100,100,100,100
12988,0,100,100,0,100
12991,0,100,100,0,100
12994,0,100,11.5,0,0
12996,0,100,0,0,0
12998,0,100,100,0,100
13002,0,100,0,0,100
13003,0,100,0,0,100
13009,0,100,0,0,100
13010,0,100,100,0,0
13020,0,100,100,0,100
13032,0,100,100,75.5,100
13038,0,100,100,0,100
13047,0,100,100,0,0
13048,0,100,100,0,0
13055,0,100,3,0,0
13057,0,100,0,0,100
13067,0,100,57.5,0,0
13069,0,100,0,0,100
13073,0,100,100,0,100
13078,0,100,100,100,0
13087,0,100,100,0,100
13090,0,100,100,0,0
13098,0,100,100,0,100
13101,1.5,100,100,0,100
13110,0,100,0,0,100
13115,0,100,0,0,35.25
13121,0,100,100,0,100
13122,0,100,81.5,0,0
13132,0,100,100,100,0
13147,0,100,0,0,100
13154,63.66666667,100,100,0,0
13156,0,100,100,0,100
13166,0,100,71.5,0,0
13168,0,100,100,0,50
13175,0,100,100,0,100
13178,0,100,100,0,54
13181,0,100,100,100,100
13185,0,100,100,0,100
13191,0,100,100,0,0
13195,0,100,100,0,100
13196,0,100,100,0,57
13205,0,100,100,93.66666667,0
13208,0,100,100,0,100
13220,0,100,100,0,100
13222,0,100,100,100,0
13225,0,100,0,0,100
13228,0,100,100,0,100
13230,0,100,0,0,100
13235,0,100,100,0,84.66666667
13236,0,100,0,0,100
13239,0,100,100,0,100
13242,0,100,100,0,0
13252,0,100,100,28.5,37
13257,0,100,100,100,100
13264,0,100,0.5,0,100
13266,23,100,55,0,0
13267,0,100,0,0,100
13271,0,100,100,0,0
13272,0,100,0,0,83
13275,0,100,100,99.5,0
13278,0,100,100,0,0
13286,0,100,0,0,89.25
13291,0,100,100,71,0
13296,0,100,0,0,47.66666667
13297,0,100,100,0,100
13299,61,100,100,100,100
13304,0,100,100,0,100
13305,0,100,100,0,100
13308,0,100,100,100,0
13316,0,100,100,0,100
13324,38,100,100,99,100
13331,0,100,0,0,100
13343,0,100,100,0,100
13347,0,100,0,0,100
13356,0,100,100,0,100
13371,0,100,100,100,100
13372,0,100,13,100,100
13376,0,100,100,0,100
13386,0,100,100,0,100
13390,0,100,100,0,0
13393,0,100,100,0,0.5
13394,0,100,100,100,0
13395,0,100,100,0,100
13396,100,100,100,0,100
13399,0,100,0,0,0
13402,0,100,0,0,100
13404,100,100,100,0,100
13407,0,100,100,89.5,100
13410,0,100,0,0,100
13415,0,100,100,0,0
13417,0,100,0,0,100
13419,0,100,0,0,38
13422,0,100,100,0,100
13423,100,100,100,0,100
13429,0,100,100,0,100
13434,0,100,0,0,100
13439,0,100,100,0,100
13442,0,100,100,0,100
13451,0,100,0,0,100
13457,0,100,0,0,100
13459,0,100,100,0,100
13460,0,100,100,0,100
13470,0,100,4,0,100
13472,0,100,0,0,89
13476,0,100,100,11.5,100
13477,0,100,100,0,100
13478,0,100,100,0,0
13479,10.5,100,0,0,44.33333333
13480,99.5,100,63.5,0,0
13481,0,100,100,100,100
13485,0,100,100,0,33
13487,0,100,100,0,8.5
13491,0,100,100,0,0
13503,0,100,15,0,0
13509,0,100,100,0,0
13512,0,100,18,0,0
13513,0,100,100,0,0
13526,0,100,100,0,79.66666667
13535,0,100,0,0,71
13546,0,100,0,0,69.5
13547,0,100,0,0,100
13551,0,100,100,100,0
13552,0,100,100,0,100
13557,0,100,0,0,70
13561,81,100,0,100,100
13571,0,100,100,0,100
13575,0,100,100,0,0
13577,0,100,0,0,100
13591,0,100,0,0,100
13593,11.33333333,100,0,0,100
13600,18.5,100,100,0,100
13601,0,100,0,0,0
13602,0,100,100,0,100
13604,0,100,100,0,100
13605,0,100,100,0,100
13608,2.5,100,100,0,0
13622,0,100,0,0,100
13624,0,100,100,0,0
13626,0,100,100,0,100
13628,0,100,100,0,100
13632,0,100,100,0,62.5
13641,100,100,100,0,100
13651,0,100,100,0,100
13654,0,100,100,0,100
13656,0,100,0,0,63.5
13659,0,100,100,0,100
13672,0,100,100,0,37
13678,0,100,100,100,0
13682,0,100,100,0,100
13684,0,100,100,0,100
13686,0,100,100,0,100
13693,100,100,100,0,100
13698,0,100,100,0,0.5
13705,0,100,100,0,100
13706,0,100,100,0,0
13709,0,100,0,0,0
13711,0,100,100,0,0.5
13712,100,100,100,0,100
13715,100,100,100,0,100
13717,0,100,0,0,100
13721,0,100,0,0,100
13730,0,100,100,0,100
13735,0,100,100,0,0
13739,0,100,100,81,0
13745,0,100,100,0,100
13748,0,100,0,0,0
13749,0,100,100,0,51.33333333
13750,64.5,100,100,0,100
13760,0,100,100,100,100
13765,0,100,100,0,100
13770,0,100,0,0,25
13771,0,100,100,0,100
13776,0,100,0,0,100
13779,0,100,100,45,100
13781,0,100,28.25,0,0
13784,0,100,0,0,100
13785,0,100,100,0,41.33333333
13787,0,100,100,0,0
13788,0,100,100,100,100
13796,0,100,100,64.66666667,55
13797,0,100,100,0,100
13799,0,100,100,0,0
13803,0,100,0,0,100
13804,0,100,59.33333333,0,100
13808,56.75,100,100,0,100
13810,2.5,100,0,0,0
13817,0,100,100,0,0
13818,0,100,100,50,100
13819,0,100,100,98,100
13830,0,100,0,0,80
13833,0,100,99,0,100
13838,0,100,100,90,100
13842,0,100,0,0,100
13844,0,100,100,0,0
13854,0,100,58,0,100
13857,0,100,100,0,0
13860,1,100,100,0,93.5
13880,0,100,100,100,0
13881,0,100,100,0,0
13889,0,100,0,0,100
13891,0,100,100,0,0
13898,0,100,32,0,29
13900,0,100,0,0,36.5
13917,0,100,0.5,0,0
13922,0,100,100,97,100
13924,0,100,100,0,0
13928,0,100,100,0,0
13932,0,100,100,93.5,0
13933,0,100,100,0,0
13942,0,100,100,0,100
13945,0,100,100,0,100
13957,100,100,100,0,100
13958,0,100,100,0,100
13959,0,100,0,0,27
13962,0,100,100,100,0
13968,0,100,100,0,22
13969,0,100,0,0,100
13971,0,100,0,0,100
13974,89.5,100,100,0,100
13977,0,100,0,0,100
13980,0,100,100,0,13.5
13988,0,100,0,0,100
13989,100,100,100,60,100
13990,0,100,0,0,82
13994,0,100,100,0,100
14003,31.25,100,100,1.333333333,100
14005,3,100,0,0,41.33333333
14008,0,100,100,0,38.75
14009,0,100,100,0,100
14010,0,100,100,0,100
14011,0,100,0,0,0
14016,0,100,100,0,0
14020,83.5,100,0,0,100
14026,0,100,100,0,0
14042,0,100,0,0,100
14045,0,100,100,0,0
14049,0,100,100,0,28.5
14064,0,100,0,0,100
14067,0,100,100,0,0
14072,0,100,100,58.4,0
14073,0,100,16,0,0
14083,0,100,100,100,0
14090,0,100,100,0,100
14097,0,100,0,0,100
14102,0,100,100,0,100
14103,0,100,100,0,0
14107,0,100,0,0,0
14108,0,100,100,0,100
14110,0,100,100,100,100
14120,0,100,100,0,40
14125,0,100,0,0,0
14126,100,100,100,0,100
14138,0,100,60.66666667,0,27.66666667
14144,98.5,100,100,0,100
14145,0,100,100,0,100
14166,0,100,100,0,0
14173,0,100,100,50.66666667,100
14176,0,100,86.66666667,0,100
14181,0,100,100,0,0
14184,0,100,0,0,100
14185,0,100,100,0,100
14188,0,100,100,0,0
14193,0,100,100,0,0
14194,74.66666667,100,100,0,100
14196,0,100,49,0,1.5
14197,7.5,100,100,0,100
14207,0,100,0,0,100
14217,0,100,0,0,19
14226,0,100,100,0,100
14246,0,100,100,1,43.5
14250,0,100,100,0,100
14251,0,100,100,0,100
14253,54.75,100,0,0,0
14258,0,100,100,0,100
14259,0,100,3,0,100
14264,0,100,100,66.25,100
14268,0,100,100,0,0
14269,0,100,100,88,100
14272,75,100,0,0,100
14274,0,100,100,0,100
14278,0,100,100,0,100
14281,0,100,0,0,100
14287,0,100,0,0,100
14289,0,100,0,0,100
14295,0,100,100,0,100
14297,100,100,100,22,100
14310,0,100,100,100,0
14311,0,100,100,0,0
14313,0,100,100,0,0
14325,0,100,0,0,3.5
14329,0,100,100,0,100
14334,0,100,0,0,100
14335,25.33333333,100,0,0,0
14336,0,100,100,0,100
14340,0,100,100,100,100
14342,0,100,0,0,11
14344,0,100,0,0,0
14354,0.5,100,0,0,0
14364,0,100,100,100,100
14366,0,100,100,0,100
14373,0,100,100,0,21.5
14380,0,100,0,0,100
14383,0,100,0,0,100
14392,0,100,100,0,100
14394,0,100,0,0,100
14400,0,100,100,100,0
14401,0,100,0,0,100
14403,0,100,100,0,0
14405,0,100,100,0,0
14406,0,100,100,100,100
14407,0,100,64.75,0,0
14408,0,100,100,30.5,100
14410,0,100,100,0,100
14414,0,100,100,9.666666667,0
14416,0,100,100,0,100
14430,0,100,0,0,100
14438,65.33333333,100,100,0,100
14439,100,100,100,0,100
14443,0,100,100,0,74.33333333
14444,0,100,100,26,100
14447,0,100,100,0,0
14458,0,100,100,0,100
14464,0,100,0,0,83.5
14470,0,100,0,0,100
14475,0,100,100,0,100
14482,0,100,100,0,100
14485,0,100,100,0,0
14493,0,100,100,0,100
14496,0,100,2.333333333,0,84.33333333
14500,0,100,100,0,100
14507,0,100,0,0,41
14508,0,100,100,100,0
14510,0,100,100,0,100
14511,0,100,100,0,100
14515,0,100,100,100,100
14519,0,100,100,70.5,0
14524,0,100,0,0,100
14532,0,100,100,0,100
14534,0,100,100,0,0
14538,0,100,100,0,0
14539,41,100,100,0,0
14541,0,100,0,100,100
14552,0,100,100,0,100
14559,0,100,100,100,100
14573,0,100,0,0,100
14574,0,100,0,0,100
14580,0,100,0,0,0
14582,0,100,100,0,100
14588,0,100,0,0,100
14590,0,100,100,0,100
14592,0,100,100,0,30
14610,0,100,100,1,100
14612,0,100,0,0,100
14625,0,100,100,0,100
14627,0,100,100,92.5,0
14638,0,100,100,0,100
14639,0,100,100,100,100
14643,1,100,100,0,80.75
14651,0,100,100,0,100
14655,0,100,100,0,72.33333333
14662,0,100,100,0,0
14664,0,100,100,0,0
14666,0,100,76,0,0
14667,27.66666667,100,0,0,100
14670,0,100,100,0,100
14675,0,100,100,0,100
14677,0,100,100,0,24.66666667
14680,0,100,100,100,0
14682,0,100,0,0,100
14688,0,100,100,0,0
14691,0,100,100,100,0
14693,0,100,100,0,100
14694,96.66666667,100,0,0,0
14697,0,100,100,0,0
14702,0,100,100,73.5,22.66666667
14706,0,100,100,0,100
14707,0,100,0,0,100
14712,73.5,100,100,0,100
14715,100,100,100,0,100
14728,0,100,100,0,100
14730,0,100,100,0,50.5
14733,0,100,100,91.66666667,100
14740,0,100,100,25.5,100
14753,0,100,1.5,0,40.25
14755,0,100,87,0,0
14756,0,100,0,0,100
14757,0,100,100,0,100
14762,0,100,100,0,100
14772,0,100,100,0,0
14778,0,100,0,0,100
14779,0,100,100,0,100
14782,42.33333333,100,100,0,100
14784,0,100,84,0,0
14785,0,100,0,0,100
14787,0,100,100,0,0
14792,0,100,100,0,100
14797,0,100,100,0,0
14801,0,100,0,0,100
14802,0,100,0,0,66
14807,0,100,100,0,100
14813,0,100,100,0,0
14820,0,100,100,100,4.25
14824,0,100,100,0,100
14829,0,100,100,100,0
14844,67,100,0,0,97.5
14856,0,100,0,0,0
14877,0,100,100,0,100
14879,0,100,100,0,100
14893,0,100,100,0,23
14897,0,100,100,0,100
14904,0,100,100,0,100
14908,0,100,100,98,100
14910,0,100,77.5,0,100
14912,0,100,100,0,100
14914,0,100,0,0,100
14918,0,100,100,0,100
14924,0,100,100,0,0
14936,0,100,100,100,0
14940,0,100,100,0,100
14944,0,100,100,0,100
14945,0,100,100,0,100
14948,0,100,100,0,100
14951,2.5,100,100,0,100
14953,0,100,100,0,5
14961,0,100,100,0,100
14975,0,100,100,0,0
14977,0,100,100,68.33333333,100
14979,0,100,100,0,100
14985,0,100,0,0,0
14987,0,100,100,0,100
14999,0,100,100,0,100
15003,0,100,100,0,100
15012,0,100,100,0,0
15013,0,100,100,10,100
15020,0,100,0,100,100
15022,0,100,100,0,0
15025,0,100,100,100,100
15026,0,100,100,0,100
15038,0,100,0,0,100
15044,0,100,0,0,100
15048,0,100,100,0,0
15052,0,100,100,0,0
15057,0,100,100,100,0
15061,0,100,100,0,0
15065,0,100,100,0,0
15070,0,100,0,0,0
15071,0,100,100,0,60.25
15072,0,100,0,0,100
15074,0,100,100,0,100
15076,0,100,0,0,0
15082,0,100,100,0,7
15085,0,100,0,0,100
15087,0,100,0,0,100
15088,0,100,100,0,100
15091,0,100,0,0,100
15105,0,100,100,100,0
15106,0,100,100,0,0
15109,0,100,100,0,100
15110,0,100,100,100,100
15118,0,100,0,0,100
15119,0,100,0,0,0
15120,0,100,0,0,100
15121,0,100,100,0,0
15123,0,100,0,0,91
15137,0,100,100,0,0
15139,0,100,100,0,100
15141,0,100,100,100,100
15147,0,100,100,0,75
15152,0,100,100,0,100
15154,0,100,0,0,100
15157,0,100,100,0,0
15171,0,100,0,0,66
15173,0,100,100,34,64
15177,0,100,100,0,13
15182,48,100,100,0,100
15184,0,100,0,0,22
15186,0,100,0,0,100
15189,0,100,0,0,0
15192,0,100,100,0,100
15193,3,100,0,0,100
15198,0,100,0,0,100
15201,0,100,100,0,0
15204,0,100,80.5,0,34
15225,0,100,9.666666667,0,100
15237,0,100,100,0,100
15238,0,100,0,0,100
15239,0,100,100,0,100
15244,0,100,0,0,0
15249,0,100,100,0,100
15253,0,100,100,0,100
15255,0,100,0,0,100
15259,0,100,100,0,2.5
15268,0,100,100,0,100
15271,0,100,98.5,0,0
15279,0,100,100,0,0
15280,0,100,100,0,100
15291,0,100,0,0,0
15294,99,100,100,0,100
15299,0,100,100,0,100
15303,0,100,100,15,100
15310,0,100,0,0,100
15314,0,100,100,0,100
15321,0,100,49.5,0,100
15336,0,100,100,99.5,100
15342,41,100,0,100,100
15343,0,100,100,100,0
15344,13,100,0,0,31
15347,0,100,100,2.5,0
15351,100,100,0,0,0
15352,0,100,0,0,100
15354,12.5,100,100,0,100
15358,0,100,100,0,0
15361,0,100,0,0,100
15362,0,100,0,0,0
15364,0,100,100,57.5,0
15365,0,100,0,0,100
15369,0,100,100,0,100
15370,0,100,100,0,0
15374,0,100,100,0,100
15376,0,100,0,0,0
15377,0,100,100,0,100
15378,0,100,0,0,100
15381,0,100,100,0,100
15382,0,100,0,0,36.5
15386,0,100,100,0,100
15390,0,100,100,0,100
15391,0,100,0,0,100
15393,0,100,100,0,79
15395,0,100,100,0,0
15396,0,100,0,0,100
15398,11,100,0,0,0
15399,0,100,100,0,100
15402,0,100,100,0,100
15403,0,100,0,0,59.5
15406,0,100,0,0,36.5
15411,0,100,0,0,100
15417,0,100,0,0,100
15418,0,100,0,0,47.66666667
15420,0,100,100,0,100
15424,0,100,100,0,78
15425,0,100,100,0,100
15436,0,100,100,0,100
15439,0,100,0,0,100
15443,0,100,20.33333333,0,0
15450,0,100,0,0,100
15456,0,100,100,0,100
15471,0,100,100,0,55.25
15472,0,100,100,0,70
15475,0,100,39.5,0,1.5
15481,0,100,100,0,0
15487,0,100,100,0,72.66666667
15490,0,100,100,0,40.33333333
15495,0,100,100,0,100
15496,0,100,100,0,0
15497,0,100,100,0,68.25
15501,0,100,100,0,0
15502,0,100,0,0,100
15504,0,100,100,0,100
15505,0,100,100,0,100
15507,0,100,0,0,0
15516,0,100,100,0,57.25
15518,0,100,100,31,0
15521,0,100,18,0,100
15531,0,100,100,100,0
15532,0,100,100,0,0
15537,0,100,100,0,100
15538,0,100,100,0,100
15539,0,100,0,0,100
15540,0,100,0,0,100
15546,0,100,100,0,0
15552,0,100,100,0,100
15555,0,100,100,28.66666667,100
15559,0,100,0,0,100
15560,0,100,100,0,100
15563,0,100,0,0,0
15566,0,100,100,0,0
15569,100,100,100,0,100
15571,0,100,0,0,0
15573,0,100,100,0,100
15575,0,100,100,100,0
15576,0,100,0,0,100
15585,0,100,100,0,0
15590,100,100,100,52.66666667,100
15595,0,100,100,0,100
15603,0,100,100,0,0
15606,0,100,100,0,0
15614,0,100,0,0,0
15616,0,100,100,1,100
15617,0,100,100,0,0
15618,0,100,100,59.8,0
15621,0,100,100,0,0
15623,0,100,0,0,100
15626,0,100,100,0,100
15627,0,100,100,0,100
15633,0,100,100,0,65.33333333
15636,0,100,0,0,41
15639,0,100,100,0,45.66666667
15641,0,100,0,0,100
15649,0,100,100,7.5,100
15651,0,100,0,0,100
15654,0,100,0,0,0
15659,0,100,0,0,93.5
15661,0,100,100,100,0
15665,0,100,100,0,42.66666667
15666,0,100,0,0,100
15670,0,100,100,0,0
15673,0,100,100,0,41
15674,0,100,0,0,100
15680,0,100,100,0,100
15687,0,100,100,0,22.33333333
15694,0,100,100,47.33333333,100
15706,0,100,0,0,100
15715,0,100,100,0,100
15726,0,100,100,0,0
15746,0,100,100,0,100
15748,0,100,97,0,0
15763,0,100,100,0,0
15769,0,100,100,0,100
15770,7,100,100,0,100
15773,0,100,0,0,100
15779,0,100,0,0,100
15781,0,100,100,0,0
15786,0,100,100,0,0
15791,0,100,100,0,100
15801,0,100,100,100,100
15805,0,100,100,8,100
15809,0,100,0,0,0
15816,0,100,100,0,23
15817,0,100,100,0,100
15820,0,100,100,0,100
15825,0,100,0,0,100
15831,0,100,100,100,100
15833,0,100,100,0,100
15841,0,100,46,0,0
15845,0,100,0,0,56
15850,0,100,100,0,0
15860,0,100,100,25,100
15862,0,100,100,0,100
15863,0,100,100,0,0
15876,0,100,100,57,100
15877,0,100,100,0,0
15881,0,100,94,0,100
15884,0,100,100,0,100
15897,0,100,100,7,100
15898,0,100,100,0,0
15899,0,100,100,77.25,37
15904,0,100,0,0,100
15919,0,100,0,0,100
15921,0,100,100,6,100
15931,0,100,100,0,100
15932,0,100,100,0,100
15934,0,100,100,72.66666667,100
15935,0,100,100,0,0
15940,0,100,100,92,100
15942,61,100,100,0,100
15947,8,100,0,0,100
15953,100,100,100,0,100
15955,100,100,0,0,0
15960,0,100,100,0,0
15968,0,100,100,0,100
15970,0,100,100,0,100
15978,0,100,0,0,100
15982,0,100,0,0,7
15984,0,100,0,0,100
15989,0,100,100,87.33333333,100
15992,0,100,100,0,0
15995,0,100,0,0,100
15997,0,100,100,0,5
15998,0,100,49,0,1.5
16000,0,100,100,10,0
16005,0,100,100,0,4
16006,38,100,0,0,12
16009,0,100,100,0,30.5
16014,0,100,0,0,25
16015,0,100,100,100,100
16028,0,100,100,0,0
16033,59.5,100,100,0,100
16034,0,100,100,67.5,100
16037,0,100,100,12,0
16046,0,100,100,0,100
16048,0,100,0,0,100
16056,0,100,100,0,87.33333333
16059,76,100,0,0,0
16060,100,100,100,0,98.5
16062,100,100,100,0,100
16072,0,100,100,0,88.5
16081,0,100,0,0,100
16083,0,100,100,100,100
16087,0,100,0,0,100
16088,0,100,35.25,0,67.4
16092,0,100,100,39.25,100
16096,0,100,0,0,0
16097,0,100,80,0,0
16098,0,100,100,0,0
16102,0,100,0,0,100
16103,0,100,100,100,100
16110,0,100,0,0,0
16124,0,100,100,0,0
16131,0,100,0,0,42
16133,0,100,0,0,100
16138,0,100,100,1.666666667,0
16147,0,100,0,0,0
16164,0,100,100,0,100
16166,0,100,100,0,37.66666667
16168,0,100,19,0,0
16172,0,100,0,0,54.5
16175,0,100,0,0,100
16177,0,100,0,0,100
16188,0,100,100,0,46
16189,0,100,0,0,84
16196,0,100,100,100,100
16205,0,100,100,0,0
16207,0,100,0,0,100
16209,0,100,0,0,0
16210,0,100,100,100,0
16212,0,100,100,0,100
16215,0,100,100,0,100
16223,0,100,100,0,0
16225,0,100,100,0,0
16230,0,100,0,0,0
16238,69,100,0,0,100
16252,30.5,100,100,0,81.66666667
16258,0,100,0,0,100
16261,0,100,0,0,100
16263,0,100,100,0,100
16266,0,100,0,0,100
16274,0,100,100,0,100
16277,0,100,14.75,0,0
16285,0,100,100,0,100
16289,0,100,0,0,100
16292,0,100,0,0,0
16308,0,100,100,0,100
16311,0,100,100,100,100
16316,53.5,100,100,0.5,100
16321,0,100,0,0,100
16334,0,100,0,0,0
16337,60.5,100,100,0,100
16342,0,100,99.5,0,100
16348,0,100,0,0,100
16349,0,100,100,0,0
16355,0,100,100,100,100
16364,0,100,0,0,0
16371,0,100,81.66666667,0,0
16374,0,100,0,0,0
16379,0,100,0,0,100
16382,0,100,100,0,100
16384,0,100,100,0,0
16385,0,100,0,0,0
16391,0,100,100,0,0
16397,0,100,100,0,100
16399,0,100,100,40,100
16404,0,100,100,0,99
16406,0,100,100,0,100
16409,0,100,0,0,100
16416,0,100,0,0,41
16419,0,100,100,0,100
16423,0,100,100,100,96.5
16428,0,100,100,0,60.66666667
16446,0,100,0,0,44
16452,0,100,100,0,100
16461,0,100,100,61.66666667,100
16463,0,100,100,31.5,0
16466,0,100,100,0,80.5
16467,64.25,100,0,0,100
16472,89,100,0,0,100
16482,0,100,100,0,100
16487,0,100,100,0,0
16492,6.5,100,100,0,100
16495,0,100,100,0,100
16497,0,100,0,0,100
16498,0,100,0,0,100
16517,16.5,100,0,0,0
16521,0,100,67,0,100
16522,0,100,0,0,100
16524,0,100,0,0,81
16540,0,100,100,0,41.33333333
16541,0,100,100,0,100
16543,56.33333333,100,100,0,100
16544,0,100,27.5,0,49
16549,0,100,0,0,100
16552,0,100,100,0,100
16554,0,100,100,0,100
16558,0,100,0,0,100
16561,0,100,100,0,100
16563,0,100,100,0,0
16566,0,100,0,0,100
16567,0,100,27,0,62.66666667
16576,0,100,100,0,80
16579,58.75,100,100,0,100
16580,0,100,100,0,0
16582,0,100,100,0,0
16589,0,100,100,0,0
16592,0,100,0,0,100
16607,0,100,100,0,0
16610,0,100,100,0,100
16611,0,100,0,0,100
16614,0,100,0,0,100
16622,0,100,98.5,0,0
16623,0,100,0,0,100
16624,0,100,0,0,100
16627,0,100,100,0,0
16635,0,100,100,11,100
16640,0,100,100,100,0
16645,0,100,100,0,100
16651,0,100,0,0,0
16653,0,100,100,0,0
16656,0,100,0,0,100
16661,0,100,100,62.5,100
16663,0,100,100,0,100
16667,0,100,100,31,100
16680,0,100,100,0,100
16686,0,100,0,0,0
16687,0,100,0,0,0
16690,0,100,100,80.33333333,100
16702,0,100,100,0,0
16703,0,100,100,0,38.33333333
16704,0,100,100,0,0
16713,0,100,100,0,100
16716,35.66666667,100,100,0,50.66666667
16728,0,100,100,100,100
16730,0,100,100,43.33333333,100
16733,0,100,100,0,0
16739,100,100,100,0,100
16746,0,100,100,0,0
16749,0,100,100,0,100
16750,0,100,65.66666667,0,59
16755,29,100,0,0,0
16756,0,100,0,0,100
16760,0,100,100,100,100
16767,0,100,100,0,100
16768,100,100,100,0,32
16769,2.333333333,100,100,0,100
16770,0,100,100,100,0
16774,0,100,100,0,100
16777,0,100,100,0,100
16787,0,100,100,100,100
16788,0,100,100,0,100
16801,0,100,100,0,100
16802,21,100,100,0,0
16803,0,100,0,0,100
16805,0,100,0,0,100
16808,0,100,100,0,13
16809,0,100,100,0,100
16813,0,100,100,0,100
16818,0,100,100,0,100
16820,0,100,100,0,100
16821,0,100,0,0,100
16822,32.25,100,100,0,100
16827,0,100,0,0,100
